index,"Order ID",Date,stock,category,size,color
1730,171-7971829-2579506,22/04/29,37,TOP,XS,Orange
1731,402-1445058-5329108,22/04/29,23,TOP,XXL,Orange
1732,171-6254071-4842708,22/04/29,4,TOP,XXXL,Orange
1733,405-4998920-1907527,22/04/29,1,TOP,L,Blue
1734,405-8095930-4607525,22/04/29,2,TOP,M,Blue
1735,408-9626669-3677108,22/04/29,16,TOP,S,Blue
1736,402-7175455-3071529,22/04/29,1,TOP,XL,Blue
1737,402-4307563-5344365,22/04/29,52,TOP,XS,Blue
1738,404-6639541-3079523,22/04/29,1,TOP,XXL,Blue
1739,404-8066204-0050714,22/04/29,3,TOP,XXXL,Blue
1740,404-8066204-0050714,22/04/29,1,TOP,L,"Navy Blue"
1741,403-3580507-3769138,22/04/29,0,TOP,M,"Navy Blue"
1742,403-2394041-2238759,22/04/29,3,TOP,S,"Navy Blue"
1743,171-6587457-1721158,22/04/29,5,TOP,XL,"Navy Blue"
1744,403-3518985-7306764,22/04/29,1,TOP,XS,"Navy Blue"
1745,408-0816949-6325917,22/04/29,1,TOP,XXL,"Navy Blue"
1746,407-9503688-3348349,22/04/29,2,TOP,XXXL,"Navy Blue"
1747,402-5934848-4963539,22/04/29,2,"KURTA SET",L,Mustard
1748,404-3392472-8443503,22/04/29,2,"KURTA SET",M,Mustard
1749,408-5834570-5564310,22/04/29,1,"KURTA SET",S,Mustard
1750,405-8897181-5519553,22/04/29,3,"KURTA SET",XL,Mustard
1751,405-2055215-2082755,22/04/29,0,"KURTA SET",XS,Mustard
1752,402-3570318-5723525,22/04/29,4,"KURTA SET",XXL,Mustard
1753,402-0156022-5785928,22/04/29,2,"KURTA SET",XXXL,Mustard
1754,405-5888545-1453956,22/04/29,1,DRESS,L,Green
1755,171-5717062-0793940,22/04/29,5,DRESS,M,Green
1756,171-3901263-9461117,22/04/29,12,DRESS,S,Green
1757,404-1990687-3297139,22/04/29,5,DRESS,XL,Green
1758,408-9120240-9572348,22/04/29,28,DRESS,XS,Green
1759,406-8722175-1999503,22/04/29,3,DRESS,XXL,Green
1760,402-1689265-3757967,22/04/29,2,DRESS,XXXL,Green
1761,403-4842065-7357115,22/04/29,71,TOP,L,Maroon
1762,408-4559676-3585900,22/04/29,50,TOP,M,Maroon
1763,407-4937872-6083528,22/04/29,20,TOP,S,Maroon
1764,403-6017656-0910755,22/04/29,20,TOP,XL,Maroon
1765,405-0532803-0120331,22/04/29,11,TOP,XS,Maroon
1766,405-0567281-0077956,22/04/29,9,TOP,XXL,Maroon
1767,405-9954704-7596311,22/04/29,9,TOP,XXXL,Maroon
1768,407-7452730-8781957,22/04/29,1,TOP,L,Green
1769,405-4802278-1130767,22/04/29,3,TOP,M,Green
1770,405-6118267-4453135,22/04/29,5,TOP,S,Green
1771,408-7024102-0680315,22/04/29,6,TOP,XL,Green
1772,404-2594413-5562732,22/04/29,33,TOP,XS,Green
1773,403-5152956-3093925,22/04/29,2,TOP,XXL,Green
1774,403-6221024-0434733,22/04/29,3,TOP,XXXL,Green
1775,408-2713115-5349131,22/04/29,2,TOP,L,Blue
1776,171-9911641-7447562,22/04/29,2,TOP,M,Blue
1777,407-1541788-2812307,22/04/29,5,TOP,S,Blue
1778,403-6164583-5066707,22/04/29,2,TOP,XL,Blue
1779,406-1211802-4985944,22/04/29,29,TOP,XS,Blue
1780,407-4787404-6815549,22/04/29,4,TOP,XXL,Blue
1781,404-8567504-6541947,22/04/29,14,TOP,XXXL,Blue
1782,404-8567504-6541947,22/04/29,21,TOP,L,"Navy Blue"
1783,407-5638839-1021145,22/04/29,27,TOP,M,"Navy Blue"
1784,404-4125202-5645168,22/04/29,3,TOP,S,"Navy Blue"
1785,408-2830412-5001168,22/04/29,49,TOP,XL,"Navy Blue"
1786,403-8416578-4487558,22/04/29,4,TOP,XS,"Navy Blue"
1787,406-5635989-6652368,22/04/29,7,TOP,XXL,"Navy Blue"
1788,402-3387821-0046769,22/04/29,5,TOP,XXXL,"Navy Blue"
1789,405-3971331-2840320,22/04/29,2,SET,L,Black
1790,404-5051575-0289923,22/04/29,2,SET,M,Black
1791,402-3702495-9713129,22/04/29,2,SET,S,Black
1792,402-4292542-1090729,22/04/29,2,SET,XL,Black
1793,408-3964470-4217159,22/04/29,4,SET,XS,Black
1794,403-1159654-5341924,22/04/29,4,SET,XXL,Black
1795,405-2708413-4759526,22/04/29,4,SET,XXXL,Black
1796,402-5860958-8931531,22/04/29,4,TOP,L,Teal
1797,405-8616777-5671537,22/04/29,4,TOP,M,Teal
1798,402-2254745-0421162,22/04/29,3,TOP,S,Teal
1799,402-6209959-5061136,22/04/29,3,TOP,XL,Teal
1800,403-0748084-7987510,22/04/29,4,TOP,XS,Teal
1801,408-0142626-6733164,22/04/29,3,TOP,XXL,Teal
1802,403-9402389-2621148,22/04/29,6,TOP,XXXL,Teal
1803,405-9549408-2875529,22/04/29,3,TOP,L,Blue
1804,405-5247664-8593939,22/04/29,2,TOP,M,Blue
1805,404-4383051-7529151,22/04/29,5,TOP,S,Blue
1806,408-1055824-5425935,22/04/29,2,TOP,XL,Blue
1807,402-2835706-4302716,22/04/29,17,TOP,XS,Blue
1808,171-4968450-1156340,22/04/29,7,TOP,XXL,Blue
1809,404-6722828-1093962,22/04/29,4,TOP,XXXL,Blue
1810,404-6368394-8034730,22/04/29,2,TOP,L,Green
1811,404-4377438-0359543,22/04/29,0,TOP,M,Green
1812,404-3249874-5165935,22/04/29,4,TOP,S,Green
1813,402-5691813-3767501,22/04/29,2,TOP,XL,Green
1814,407-5281481-1936349,22/04/29,2,TOP,XS,Green
1815,407-9019371-6608351,22/04/29,2,TOP,XXL,Green
1816,402-6844063-3025935,22/04/29,3,TOP,XXXL,Green
1817,402-2178448-3483529,22/04/29,1,TUNIC,L,Mustard
1818,171-5881562-0902725,22/04/29,1,TUNIC,M,Mustard
1819,404-2076743-4967514,22/04/29,3,TUNIC,S,Mustard
1820,408-5438679-8754703,22/04/29,2,TUNIC,XL,Mustard
1821,402-2062086-5526703,22/04/29,5,TUNIC,XS,Mustard
1822,403-8588722-5212320,22/04/29,4,TUNIC,XXL,Mustard
1823,408-0315006-1463525,22/04/29,7,TUNIC,XXXL,Mustard
1824,403-3505736-2971568,22/04/29,2,TOP,L,Peach
1825,408-0122174-0964317,22/04/29,2,TOP,M,Peach
1826,171-4927324-1152312,22/04/29,5,TOP,S,Peach
1827,171-1044102-4940331,22/04/29,4,TOP,XL,Peach
1828,403-5041572-6122726,22/04/29,7,TOP,XS,Peach
1829,402-3348716-6804357,22/04/29,6,TOP,XXL,Peach
1830,171-2175566-8372342,22/04/29,3,TOP,XXXL,Peach
1831,407-6393615-7796346,22/04/29,14,DRESS,L,Olive
1832,402-4075553-4507517,22/04/29,20,DRESS,M,Olive
1833,171-1044127-1467537,22/04/29,33,DRESS,S,Olive
1834,403-6611746-1282740,22/04/29,35,DRESS,XL,Olive
1835,403-9632855-5541919,22/04/29,13,DRESS,XS,Olive
1836,402-8877208-9972362,22/04/29,1,DRESS,XXL,Olive
1837,402-8877208-9972362,22/04/29,10,DRESS,XXXL,Olive
1838,407-3432823-7584367,22/04/29,2,DRESS,L,Peach
1839,402-7260197-2081931,22/04/29,5,DRESS,M,Peach
1840,404-5234838-6633119,22/04/29,9,DRESS,S,Peach
1841,403-9559970-4766705,22/04/29,2,DRESS,XL,Peach
1842,407-6122000-3730745,22/04/29,35,DRESS,XS,Peach
1843,171-8451062-4752326,22/04/29,3,DRESS,XXL,Peach
1844,406-1045299-5253935,22/04/29,9,DRESS,XXXL,Peach
1845,171-9399405-5882717,22/04/29,26,DRESS,L,Blue
1846,408-3186160-5809138,22/04/29,43,DRESS,M,Blue
1847,402-3522843-5807532,22/04/29,49,DRESS,S,Blue
1848,408-2100329-5574743,22/04/29,12,DRESS,XL,Blue
1849,402-5886414-4634760,22/04/29,25,DRESS,XS,Blue
1850,171-1883947-4978719,22/04/29,19,DRESS,XXL,Blue
1851,407-3805157-5497936,22/04/29,32,DRESS,XXXL,Blue
1852,407-2954328-9057925,22/04/29,3,DRESS,L,"Navy Blue"
1853,406-6968271-6138744,22/04/29,2,DRESS,M,"Navy Blue"
1854,408-7416639-7336362,22/04/29,3,DRESS,S,"Navy Blue"
1855,406-5402864-8206726,22/04/29,5,DRESS,XL,"Navy Blue"
1856,402-3638227-2604358,22/04/29,6,DRESS,XS,"Navy Blue"
1857,171-6158499-3489968,22/04/29,7,DRESS,XXL,"Navy Blue"
1858,405-7764987-8273913,22/04/29,4,DRESS,XXXL,"Navy Blue"
1859,407-3606312-2370741,22/04/29,11,DRESS,L,Maroon
1860,404-4663992-9069152,22/04/29,14,DRESS,M,Maroon
1861,403-0802771-4781900,22/04/29,6,DRESS,S,Maroon
1862,405-9153899-6361938,22/04/29,17,DRESS,XL,Maroon
1863,171-0006482-2020369,22/04/29,8,DRESS,XS,Maroon
1864,403-6265270-2449952,22/04/29,24,DRESS,XXL,Maroon
1865,407-8215291-1809169,22/04/29,3,DRESS,XXXL,Maroon
1866,408-8687080-8349954,22/04/29,9,DRESS,L,Green
1867,171-0419597-6463550,22/04/29,22,DRESS,M,Green
1868,406-2932330-3321959,22/04/29,33,DRESS,S,Green
1869,407-8039203-5735504,22/04/29,5,DRESS,XL,Green
1870,403-1727324-3527525,22/04/29,34,DRESS,XS,Green
1871,404-0566904-4825137,22/04/29,6,DRESS,XXL,Green
1872,404-0566904-4825137,22/04/29,3,DRESS,XXXL,Green
1873,407-4731812-0569938,22/04/29,3,TOP,L,Mustard
1874,406-3754350-1921152,22/04/29,3,TOP,M,Mustard
1875,402-3349161-5685163,22/04/29,20,TOP,S,Mustard
1876,406-8311747-1761122,22/04/29,2,TOP,XL,Mustard
1877,406-8311747-1761122,22/04/29,32,TOP,XS,Mustard
1878,403-5754463-8115536,22/04/29,9,TOP,XXL,Mustard
1879,171-0507987-9169958,22/04/29,7,TOP,XXXL,Mustard
1880,407-2296767-2362704,22/04/29,8,TOP,L,BURGUNDY
1881,407-7616127-7811558,22/04/29,4,TOP,M,BURGUNDY
1882,406-8985324-3832360,22/04/29,3,TOP,S,BURGUNDY
1883,408-5610675-3253169,22/04/29,4,TOP,XL,BURGUNDY
1884,408-3787326-0340363,22/04/29,13,TOP,XS,BURGUNDY
1885,402-7084917-5921944,22/04/29,3,TOP,XXL,BURGUNDY
1886,171-3236297-4706714,22/04/29,10,TOP,XXXL,BURGUNDY
1887,405-8285160-0214747,22/04/29,15,BLOUSE,L,Blue
1888,171-5779109-0905928,22/04/29,22,BLOUSE,M,Blue
1889,404-9908917-6100303,22/04/29,40,BLOUSE,S,Blue
1890,403-5316845-2464355,22/04/29,28,BLOUSE,XL,Blue
1891,171-9339107-1384320,22/04/29,1,BLOUSE,XS,Blue
1892,403-2000337-2867531,22/04/29,22,BLOUSE,XXL,Blue
1893,408-0812844-7818700,22/04/29,31,BLOUSE,L,Green
1894,405-1228188-5297938,22/04/29,20,BLOUSE,M,Green
1895,403-4613170-0301124,22/04/29,8,BLOUSE,S,Green
1896,408-7670329-4101905,22/04/29,23,BLOUSE,XL,Green
1897,407-6547633-6630756,22/04/29,17,BLOUSE,XXL,Green
1898,404-4264985-1077926,22/04/29,16,BLOUSE,L,Purple
1899,403-4811184-0352310,22/04/29,24,BLOUSE,M,Purple
1900,407-5235526-1156364,22/04/29,18,BLOUSE,S,Purple
1901,171-7790064-8858769,22/04/29,20,BLOUSE,XL,Purple
1902,407-5345803-9442754,22/04/29,12,BLOUSE,XXL,Purple
1903,405-6818033-1991535,22/04/29,64,BLOUSE,L,Pink
1904,405-1634643-8548362,22/04/29,72,BLOUSE,M,Pink
1905,402-7259648-3589130,22/04/29,66,BLOUSE,S,Pink
1906,403-5512860-6474709,22/04/29,82,BLOUSE,XL,Pink
1907,405-6895105-7613137,22/04/29,54,BLOUSE,XXL,Pink
1908,408-1934381-2130729,22/04/29,19,BLOUSE,L,Maroon
1909,407-1902120-0283541,22/04/29,27,BLOUSE,M,Maroon
1910,407-5211445-5675517,22/04/29,18,BLOUSE,S,Maroon
1911,405-1067372-8959545,22/04/29,28,BLOUSE,XL,Maroon
1912,408-6691828-6678718,22/04/29,16,BLOUSE,XXL,Maroon
1913,404-1999660-0618712,22/04/29,23,SET,L,Purple
1914,402-8349092-6394739,22/04/29,30,SET,M,Purple
1915,403-0061579-9272319,22/04/29,28,SET,S,Purple
1916,405-9935541-7117167,22/04/29,25,SET,XL,Purple
1917,407-7282648-6869936,22/04/29,16,SET,XS,Purple
1918,407-4176572-5277916,22/04/29,30,SET,XXL,Purple
1919,407-4176572-5277916,22/04/29,9,SET,XXXL,Purple
1920,407-4176572-5277916,22/04/29,54,SET,L,Pink
1921,404-1035134-0857126,22/04/29,46,SET,M,Pink
1922,403-5947655-7277166,22/04/29,62,SET,S,Pink
1923,171-4011986-9891506,22/04/29,51,SET,XL,Pink
1924,408-2553476-6332307,22/04/29,45,SET,XS,Pink
1925,171-7872471-1810740,22/04/29,42,SET,XXL,Pink
1926,407-8589731-5668353,22/04/29,41,SET,XXXL,Pink
1927,408-0002979-1571575,22/04/29,30,SET,L,Blue
1928,405-0152945-9281141,22/04/29,25,SET,M,Blue
1929,406-0697593-2068306,22/04/29,49,SET,S,Blue
1930,403-5895665-4925103,22/04/29,31,SET,XL,Blue
1931,403-3361011-2239566,22/04/29,48,SET,XS,Blue
1932,171-6613656-4245918,22/04/29,36,SET,XXL,Blue
1933,171-4052596-9782704,22/04/29,22,SET,XXXL,Blue
1934,403-9078967-3981110,22/04/29,32,SET,L,Green
1935,402-3929605-6878702,22/04/29,147,SET,M,Green
1936,405-0043813-7485114,22/04/29,61,SET,S,Green
1937,402-9278224-1406767,22/04/29,79,SET,XL,Green
1938,402-7165661-7521950,22/04/29,39,SET,XS,Green
1939,407-5702404-1237153,22/04/29,34,SET,XXL,Green
1940,402-2178983-9666728,22/04/29,39,SET,XXXL,Green
1941,408-1262593-3468327,22/04/29,3,SET,L,"Navy Blue"
1942,407-7973575-0154729,22/04/29,38,SET,M,"Navy Blue"
1943,408-8747074-3173921,22/04/29,34,SET,S,"Navy Blue"
1944,405-3238457-8916365,22/04/29,41,SET,XL,"Navy Blue"
1945,405-4044672-8392353,22/04/29,32,SET,XS,"Navy Blue"
1946,402-7194188-9157908,22/04/29,35,SET,XXL,"Navy Blue"
1947,407-7003976-1631535,22/04/29,49,SET,XXXL,"Navy Blue"
1948,407-5425288-7554717,22/04/29,50,SET,L,Maroon
1949,171-7059341-6105923,22/04/29,63,SET,M,Maroon
1950,405-3223184-3071523,22/04/29,67,SET,S,Maroon
1951,406-1415992-3059531,22/04/29,67,SET,XL,Maroon
1952,406-1334469-6185165,22/04/29,60,SET,XS,Maroon
1953,408-4533890-9124319,22/04/29,68,SET,XXL,Maroon
1954,406-4796865-4449149,22/04/29,53,SET,XXXL,Maroon
1955,407-6742558-5561911,22/04/29,51,"KURTA SET",L,Blue
1956,405-5920313-7117140,22/04/29,152,"KURTA SET",M,Blue
1957,402-1836552-8085957,22/04/29,84,"KURTA SET",S,Blue
1958,404-8438791-6591543,22/04/29,31,"KURTA SET",XL,Blue
1959,171-1570173-8349100,22/04/29,148,"KURTA SET",XS,Blue
1960,402-0704464-1297103,22/04/29,24,"KURTA SET",XXL,Blue
1961,402-7189994-3784320,22/04/29,26,"KURTA SET",XXXL,Blue
1962,403-7867771-2108310,22/04/29,16,"KURTA SET",L,Green
1963,408-9091347-4153133,22/04/29,34,"KURTA SET",M,Green
1964,406-4850135-8030762,22/04/29,30,"KURTA SET",S,Green
1965,408-1079404-9805951,22/04/29,18,"KURTA SET",XL,Green
1966,405-7157063-8813941,22/04/29,30,"KURTA SET",XS,Green
1967,408-7814857-4169143,22/04/29,24,"KURTA SET",XXL,Green
1968,405-7737113-0917101,22/04/29,13,"KURTA SET",XXXL,Green
1969,408-7304860-0333966,22/04/29,21,"KURTA SET",L,Multicolor
1970,402-3686381-1031564,22/04/29,31,"KURTA SET",M,Multicolor
1971,405-8333526-2323538,22/04/29,8,"KURTA SET",S,Multicolor
1972,405-7734086-8665151,22/04/29,12,"KURTA SET",XL,Multicolor
1973,406-8149939-2130752,22/04/29,33,"KURTA SET",XS,Multicolor
1974,405-7559599-6046747,22/04/29,10,"KURTA SET",XXL,Multicolor
1975,408-0075632-0706754,22/04/29,41,"KURTA SET",XXXL,Multicolor
1976,402-8184850-5327561,22/04/29,48,"KURTA SET",L,Maroon
1977,404-7345899-9122769,22/04/29,31,"KURTA SET",M,Maroon
1978,404-1779944-8102705,22/04/29,111,"KURTA SET",S,Maroon
1979,404-1779944-8102705,22/04/29,48,"KURTA SET",XL,Maroon
1980,404-1779944-8102705,22/04/29,88,"KURTA SET",XS,Maroon
1981,404-2445799-8153131,22/04/29,75,"KURTA SET",XXL,Maroon
1982,405-6294317-9120310,22/04/29,36,"KURTA SET",XXXL,Maroon
1983,405-6294317-9120310,22/04/29,6,"KURTA SET",L,Mustard
1984,404-5140273-8933937,22/04/29,5,"KURTA SET",M,Mustard
1985,403-5047171-5946703,22/04/29,6,"KURTA SET",S,Mustard
1986,403-5047171-5946703,22/04/29,8,"KURTA SET",XL,Mustard
1987,408-9810936-9735516,22/04/29,52,"KURTA SET",XS,Mustard
1988,171-9673855-2321133,22/04/29,6,"KURTA SET",XXL,Mustard
1989,171-9673855-2321133,22/04/29,7,"KURTA SET",XXXL,Mustard
1990,404-0333009-4637953,22/04/29,20,"KURTA SET",L,Rust
1991,402-2809102-1025143,22/04/29,37,"KURTA SET",M,Rust
1992,407-8278311-0556310,22/04/29,26,"KURTA SET",S,Rust
1993,403-3174804-7240347,22/04/29,44,"KURTA SET",XL,Rust
1994,408-5229747-9249144,22/04/29,52,"KURTA SET",XS,Rust
1995,405-5685412-1543569,22/04/29,49,"KURTA SET",XXL,Rust
1996,402-3947445-0289100,22/04/29,47,"KURTA SET",XXXL,Rust
1997,402-8796273-3245106,22/04/29,5,"KURTA SET",L,Pink
1998,171-1909591-0944310,22/04/29,3,"KURTA SET",M,Pink
1999,407-2234401-7446716,22/04/29,7,"KURTA SET",S,Pink
2000,407-2234401-7446716,22/04/29,3,"KURTA SET",XL,Pink
2001,171-9309960-1917956,22/04/29,4,"KURTA SET",XS,Pink
2002,171-9309960-1917956,22/04/29,6,"KURTA SET",XXL,Pink
2003,406-4327460-9905137,22/04/29,4,"KURTA SET",XXXL,Pink
2004,406-4643064-2945138,22/04/29,6,"KURTA SET",L,Orange
2005,403-8755155-3715542,22/04/29,2,"KURTA SET",M,Orange
2006,171-8195821-2769955,22/04/29,6,"KURTA SET",S,Orange
2007,408-0944592-0213947,22/04/29,4,"KURTA SET",XL,Orange
2008,402-1249621-8158717,22/04/29,22,"KURTA SET",XS,Orange
2009,171-3690652-9264323,22/04/29,4,"KURTA SET",XXL,Orange
2010,407-5465680-5166728,22/04/29,8,"KURTA SET",XXXL,Orange
2011,404-3277432-6723553,22/04/29,5,"LEHENGA CHOLI",L,White
2012,403-9918500-6651534,22/04/29,0,"LEHENGA CHOLI",M,White
2013,405-5634704-9072316,22/04/29,3,"LEHENGA CHOLI",S,White
2014,406-4595057-9725933,22/04/29,7,"LEHENGA CHOLI",XL,White
2015,408-8282046-8035528,22/04/29,1,"LEHENGA CHOLI",XS,White
2016,402-3672454-0738756,22/04/29,17,"LEHENGA CHOLI",XXL,White
2017,405-1547266-2754769,22/04/29,8,"LEHENGA CHOLI",XXXL,White
2018,404-5169046-5093164,22/04/29,7,"KURTA SET",L,"OFF WHITE"
2019,171-5975931-2581955,22/04/29,14,"KURTA SET",M,"OFF WHITE"
2020,171-6071448-5965141,22/04/29,23,"KURTA SET",S,"OFF WHITE"
2021,407-0518920-8029111,22/04/29,5,"KURTA SET",XL,"OFF WHITE"
2022,407-0518920-8029111,22/04/29,6,"KURTA SET",XS,"OFF WHITE"
2023,407-0518920-8029111,22/04/29,8,"KURTA SET",XXL,"OFF WHITE"
2024,402-4898958-1219567,22/04/29,3,"KURTA SET",XXXL,"OFF WHITE"
2025,408-8271781-7285964,22/04/29,6,"KURTA SET",L,"OFF WHITE"
2026,403-4865362-5981957,22/04/29,6,"KURTA SET",M,"OFF WHITE"
2027,408-2942223-3018726,22/04/29,7,"KURTA SET",S,"OFF WHITE"
2028,405-8812813-0604360,22/04/29,4,"KURTA SET",XL,"OFF WHITE"
2029,405-8891626-4254728,22/04/29,41,"KURTA SET",XS,"OFF WHITE"
2030,405-8891626-4254728,22/04/29,0,"KURTA SET",XXL,"OFF WHITE"
2031,171-7181417-4211520,22/04/29,10,"KURTA SET",XXXL,"OFF WHITE"
2032,404-7073303-1911528,22/04/29,21,"KURTA SET",L,"OFF WHITE"
2033,405-9044361-2693132,22/04/29,21,"KURTA SET",M,"OFF WHITE"
2034,404-8913256-9996304,22/04/29,30,"KURTA SET",S,"OFF WHITE"
2035,403-5262500-3905110,22/04/29,24,"KURTA SET",XL,"OFF WHITE"
2036,406-2488091-1490762,22/04/29,50,"KURTA SET",XS,"OFF WHITE"
2037,408-9088841-2336336,22/04/29,30,"KURTA SET",XXL,"OFF WHITE"
2038,408-4582558-7314760,22/04/29,51,"KURTA SET",XXXL,"OFF WHITE"
2039,408-7902994-4630703,22/04/29,3,"KURTA SET",L,"OFF WHITE"
2040,405-3079406-2484328,22/04/29,3,"KURTA SET",M,"OFF WHITE"
2041,171-5782777-6979568,22/04/29,26,"KURTA SET",S,"OFF WHITE"
2042,408-2677298-4497110,22/04/29,0,"KURTA SET",XL,"OFF WHITE"
2043,408-5929608-8114749,22/04/29,33,"KURTA SET",XS,"OFF WHITE"
2044,408-5929608-8114749,22/04/29,7,"KURTA SET",XXL,"OFF WHITE"
2045,406-4773034-6173106,22/04/29,24,"KURTA SET",XXXL,"OFF WHITE"
2046,402-4383938-3924329,22/04/29,2,DRESS,L,"OFF WHITE"
2047,171-2895312-3045162,22/04/29,5,DRESS,M,"OFF WHITE"
2048,171-5145614-1809948,22/04/29,3,DRESS,S,"OFF WHITE"
2049,171-2287457-6688311,22/04/29,4,DRESS,XL,"OFF WHITE"
2050,171-2287457-6688311,22/04/29,31,DRESS,XS,"OFF WHITE"
2051,405-7218180-8784303,22/04/29,8,DRESS,XXL,"OFF WHITE"
2052,405-3600583-8508316,22/04/29,7,DRESS,XXXL,"OFF WHITE"
2053,406-3174458-1341148,22/04/29,4,"KURTA SET",L,"OFF WHITE"
2054,408-2819038-6637164,22/04/29,4,"KURTA SET",M,"OFF WHITE"
2055,402-8614826-9830738,22/04/29,7,"KURTA SET",S,"OFF WHITE"
2056,402-0691535-3235515,22/04/29,5,"KURTA SET",XL,"OFF WHITE"
2057,408-9667808-6138726,22/04/29,22,"KURTA SET",XS,"OFF WHITE"
2058,406-2782901-2134745,22/04/29,22,"KURTA SET",XXL,"OFF WHITE"
2059,408-1012679-9856354,22/04/29,6,"KURTA SET",XXXL,"OFF WHITE"
2060,408-9269845-8583549,22/04/29,16,"KURTA SET",L,"OFF WHITE"
2061,408-1137865-1593106,22/04/29,14,"KURTA SET",M,"OFF WHITE"
2062,407-5350572-1287552,22/04/29,27,"KURTA SET",S,"OFF WHITE"
2063,403-7526182-0404333,22/04/29,10,"KURTA SET",XL,"OFF WHITE"
2064,403-6401336-8201965,22/04/29,22,"KURTA SET",XS,"OFF WHITE"
2065,171-2787742-6252306,22/04/29,11,"KURTA SET",XXL,"OFF WHITE"
2066,402-7384268-1077145,22/04/29,10,"KURTA SET",XXXL,"OFF WHITE"
2067,404-4035809-0061935,22/04/29,40,"KURTA SET",L,"OFF WHITE"
2068,404-6493888-0475518,22/04/29,31,"KURTA SET",M,"OFF WHITE"
2069,408-8882842-2109960,22/04/29,34,"KURTA SET",S,"OFF WHITE"
2070,408-8815736-2010734,22/04/29,42,"KURTA SET",XL,"OFF WHITE"
2071,407-2998129-4973933,22/04/29,42,"KURTA SET",XS,"OFF WHITE"
2072,408-3335768-8773961,22/04/29,36,"KURTA SET",XXL,"OFF WHITE"
2073,405-1592937-9701130,22/04/29,47,"KURTA SET",XXXL,"OFF WHITE"
2074,407-8539077-3464304,22/04/29,28,"KURTA SET",L,Teal
2075,403-7590550-2731553,22/04/29,16,"KURTA SET",M,Teal
2076,404-4000695-0797162,22/04/29,29,"KURTA SET",S,Teal
2077,407-9408556-2909910,22/04/29,43,"KURTA SET",XL,Teal
2078,403-0595338-3116363,22/04/29,24,"KURTA SET",XS,Teal
2079,407-0597022-0095504,22/04/29,37,"KURTA SET",XXL,Teal
2080,402-1291498-0963502,22/04/29,38,"KURTA SET",XXXL,Teal
2081,404-8755705-2719549,22/04/29,0,"KURTA SET",L,Orange
2082,408-4005531-2549115,22/04/29,7,"KURTA SET",M,Orange
2083,405-9426035-5129953,22/04/29,6,"KURTA SET",S,Orange
2084,405-9426035-5129953,22/04/29,4,"KURTA SET",XL,Orange
2085,402-0276894-0302746,22/04/29,15,"KURTA SET",XS,Orange
2086,403-5086816-7338754,22/04/29,6,"KURTA SET",XXL,Orange
2087,402-3620495-6261944,22/04/29,8,"KURTA SET",XXXL,Orange
2088,404-4469398-1664305,22/04/29,26,"KURTA SET",L,Blue
2089,406-5835066-8509123,22/04/29,34,"KURTA SET",M,Blue
2090,405-6611111-6269911,22/04/29,46,"KURTA SET",S,Blue
2091,402-7861807-8550726,22/04/29,43,"KURTA SET",XL,Blue
2092,171-4778281-4439504,22/04/29,47,"KURTA SET",XS,Blue
2093,406-6823620-0893112,22/04/29,32,"KURTA SET",XXL,Blue
2094,406-2917556-7266717,22/04/29,29,"KURTA SET",XXXL,Blue
2095,403-0858210-1453101,22/04/29,9,"KURTA SET",L,Olive
2096,405-1694368-6091503,22/04/29,8,"KURTA SET",M,Olive
2097,403-8220348-0238745,22/04/29,17,"KURTA SET",S,Olive
2098,402-3863219-8760306,22/04/29,10,"KURTA SET",XL,Olive
2099,405-3156658-8311508,22/04/29,52,"KURTA SET",XS,Olive
2100,407-6192870-8293127,22/04/29,4,"KURTA SET",XXL,Olive
2101,405-6658323-9641119,22/04/29,28,"KURTA SET",XXXL,Olive
2102,402-2180559-5076353,22/04/29,7,"KURTA SET",L,Mustard
2103,404-8280424-0969955,22/04/29,4,"KURTA SET",M,Mustard
2104,406-7301115-8916352,22/04/29,23,"KURTA SET",S,Mustard
2105,403-9604247-6275552,22/04/29,7,"KURTA SET",XL,Mustard
2106,402-2770632-8141143,22/04/29,42,"KURTA SET",XS,Mustard
2107,405-7829062-0073141,22/04/29,23,"KURTA SET",XXL,Mustard
2108,404-9790140-0919506,22/04/29,35,"KURTA SET",XXXL,Mustard
2109,404-9790140-0919506,22/04/29,1,"KURTA SET",L,Orange
2110,404-9235384-4336353,22/04/29,2,"KURTA SET",M,Orange
2111,407-1956473-1145145,22/04/29,2,"KURTA SET",S,Orange
2112,407-3760174-3873153,22/04/29,2,"KURTA SET",XL,Orange
2113,171-0612922-6377104,22/04/29,9,"KURTA SET",XS,Orange
2114,402-4817613-9294755,22/04/29,6,"KURTA SET",XXL,Orange
2115,406-9551449-0285151,22/04/29,6,"KURTA SET",XXXL,Orange
2116,402-8297736-0672305,22/04/29,5,"KURTA SET",L,Wine
2117,408-2453599-7697145,22/04/29,6,"KURTA SET",M,Wine
2118,408-5213768-6029950,22/04/29,15,"KURTA SET",S,Wine
2119,408-6659116-0906718,22/04/29,10,"KURTA SET",XL,Wine
2120,408-1988392-9252313,22/04/29,21,"KURTA SET",XS,Wine
2121,407-0994282-1109911,22/04/29,20,"KURTA SET",XXL,Wine
2122,407-0587492-6776324,22/04/29,6,"KURTA SET",XXXL,Wine
2123,404-3632880-9304305,22/04/29,0,KURTA,L,Green
2124,407-7393617-5480330,22/04/29,2,KURTA,M,Green
